leiloeiro,url,titulo,cidade,estado,preco,avaliacao,desconto_pct,duplicado
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11616/lote/243048/sala-comercial-no-1201-e-7-vagas-de-garagem-no-edificio-comercial-prime-tower-em-florianopolis-sc-2,"Sala comercial nº 1201 e 7 vagas de garagem, no Edifício Comercial Prime Tower, em Florianópolis/SC",Extrajudicial,,2935326.29,2971868.5,98.7703963,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11488/lote/242384/terreno-com-area-total-de-7-000-00m2-com-dois-galpoes-com-a-area-de-1-540-20m2-na-area-industrial-em-biguacu-sc,"Terreno com área total de 7.000,00m², com dois galpões com a área de 1.540,20m², na Área Industrial, em Biguaçu/SC",São José,SC,3339000.0,6300000.0,53.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11491/lote/242387/imovel-de-esquina-com-area-de-390-00m2-com-edificacao-de-2-pavimentos-no-municipio-de-arroio-do-silva-sc,"Imóvel de esquina com área de 390,00m², com Edificação de 2 pavimentos, no Município de Arroio do Silva/SC",Araranguá,SC,1092260.74,1092260.74,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11475/lote/242368/apartamento-no-719-no-edificio-toscana-florianopolis-flat-em-florianopolis-sc,"Apartamento nº 719, no Edifício Toscana Florianópolis Flat, em Florianópolis/SC",Florianópolis,SC,460261.53,460261.53,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11481/lote/242375/fracao-de-50-sobre-terreno-rural-com-area-de-23-297-97m2-na-fazenda-cambajuva-e-sao-joao-em-bom-jardim-da-serra-sc,"Fração de 50% sobre Terreno rural com área de 23.297,97m², na Fazenda Cambajuva e São João, em Bom Jardim da Serra/SC",São Joaquim,SC,71090.73,139393.59,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11582/lote/242985/imovel-canavial-com-area-de-105-31-00ha-no-municipio-de-serranos-mg-3,"Imóvel Canavial com área de 105,31,00ha, no Município de Serranos/MG",Florianópolis,SC,2869852.05,5627160.89,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11464/lote/242355/sala-no-106-no-2o-pavimento-no-edificio-park-real-comercial-em-florianopolis-sc,"Sala nº 106 no 2º pavimento, no Edifício Park Real Comercial, em Florianópolis/SC",Florianópolis,SC,73641.84,92052.31,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11504/lote/242404/imovel-com-area-de-1-987-48m2-com-edificacao-no-bairro-rio-caveiras-em-biguacu-sc,"Imóvel com área de 1.987,48m², com Edificação, no bairro Rio Caveiras, em Biguaçu/SC",Biguaçu,SC,981953.06,1925398.16,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11483/lote/242377/apartamento-no-1002-bloco-a-no-conjunto-residencial-milena-em-joinville-sc,"Apartamento nº 1002, bloco A, no Conjunto Residencial Milena, em Joinville/SC",Joinville,SC,382933.89,425482.11,90.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11480/lote/242374/fracao-de-1-12-sobre-apartamento-no-320-a-bloco-c-no-complexo-turistico-jurere-beach-village-em-florianopolis-sc,"Fração de 1/12 sobre Apartamento nº 320-A, bloco C, no Complexo Turístico Jurerê Beach Village, em Florianópolis/SC",Florianópolis,SC,42584.18,70973.64,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11530/lote/242926/15-000-quinze-mil-quotas-sociais-da-sociedade-empresaria-recanto-do-casarao-ltda,15.000 (quinze mil) quotas sociais da sociedade empresária Recanto do Casarão Ltda.,Criciúma,SC,7650.0,15000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11690/lote/243165/apartamento-nao-incorporado-no-104-bloco-02-no-residencial-santana-2-no-municipio-de-indaial-sc,"Apartamento (não incorporado) nº 104, bloco 02, no Residencial Santana 2, no Município de Indaial/SC",Indaial,SC,91800.0,180000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11492/lote/242388/imovel-de-esquina-com-area-de-390-00m2-com-edificacao-de-2-pavimentos-no-municipio-de-arroio-do-silva-sc-2,"Imóvel de esquina com área de 390,00m², com Edificação de 2 pavimentos, no Município de Arroio do Silva/SC",Araranguá,SC,764582.51,1092260.74,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11532/lote/242928/apartamento-no-719-no-edificio-toscana-florianopolis-flat-em-florianopolis-sc-2,"Apartamento nº 719, no Edifício Toscana Florianópolis Flat, em Florianópolis/SC",Florianópolis,SC,322183.07,460261.53,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11656/lote/243118/imovel-com-area-de-984-90m2-bairro-nossa-senhora-aparecida-no-municipio-de-ponte-alta-sc,"Imóvel com área de 984,90m², bairro Nossa Senhora Aparecida, no Município de Ponte Alta/SC",Extrajudicial Ponte Alta,SC,483530.76,483530.76,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242959/terreno-com-area-de-910-00m2-bairro-wunderwald-no-municipio-de-pomerode-sc,"Terreno com área de 910,00m², bairro Wunderwald, no Município de Pomerode/SC",Pomerode,SC,528701.42,1036669.47,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242960/terreno-com-area-de-15-566-90m2-com-area-construida-de-aprox-321-00m2-bairro-wunderwald-em-pomerode-sc,"Terreno com área de 15.566,90m², com área construída de aprox. 321,00m², bairro Wunderwald, em Pomerode/SC",Pomerode,SC,1092071.8,2141317.27,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242961/terreno-rural-com-area-de-232-000-00m2-na-localidade-de-alto-do-rio-do-texto-em-pomerode-sc,"Terreno rural com área de 232.000,00m², na localidade de Alto do Rio do Texto, em Pomerode/SC",Pomerode,SC,866723.65,1699458.15,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11657/lote/243119/imovel-com-area-de-984-90m2-bairro-nossa-senhora-aparecida-no-municipio-de-ponte-alta-sc-2,"Imóvel com área de 984,90m², bairro Nossa Senhora Aparecida, no Município de Ponte Alta/SC",Extrajudicial Ponte Alta,SC,335092.19,483530.76,69.3011113,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11567/lote/242970/terreno-com-area-de-41-418-07m2-edificado-com-galpao-industrial-no-parque-industrial-bandeirantes-distrito-de-nova-veneza-em-sumare-sp-4,"Terreno com área de 41.418,07m², edificado com Galpão Industrial, no Parque Industrial Bandeirantes, distrito de Nova Veneza, em Sumaré/SP",Jaraguá do Sul,SC,33771098.11,33771098.12,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242942/imovel-com-area-de-450-00m2-no-centro-no-municipio-de-timbe-do-sul-sc,"Imóvel com área de 450,00m², no Centro, no Município de Timbé do Sul/SC",Turvo,SC,147341.61,288905.12,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242943/terreno-rural-com-area-remanescente-de-61-716-19m2-serra-da-rocinha-no-municipio-de-timbe-do-sul-sc,"Terreno rural com área remanescente de 61.716,19m², Serra da Rocinha, no Município de Timbé do Sul/SC",Turvo,SC,16239.14,31841.47,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242944/terreno-de-aforamento-com-area-total-de-449-125-00m2-serra-da-rocinha-em-timbe-do-sul-sc,"Terreno de Aforamento, com área total de 449.125,00m², Serra da Rocinha, em Timbé do Sul/SC",Turvo,SC,94535.43,185363.59,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242945/terreno-rural-de-aforamento-com-area-de-11-578-70m2-serra-da-rocinha-em-timbe-do-sul-sc,"Terreno rural de Aforamento, com área de 11.578,70m², Serra da Rocinha, em Timbé do Sul/SC",Turvo,SC,3046.81,5974.15,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242946/terreno-rural-com-area-de-558-600-00m2,"Terreno rural com área de 558.600,00m², em Figueira, no Município de Timbé do Sul/SC",Turvo,SC,117578.6,230546.29,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11536/lote/242933/predio-comercial-e-residencial-com-area-construida-de-aprox-3-671-09m2-no-municipio-de-quilombo-sc,"Prédio Comercial e Residencial com área construída de aprox. 3.671,09m², no Município de Quilombo/SC",Quilombo,SC,5214864.11,10225223.75,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11503/lote/242403/cota-parte-de-1-3-sobre-terreno-com-area-de-489-87m2-centro-no-municipio-de-lauro-mueller-sc,"Cota parte de 1/3 sobre Terreno com área de 489,87m², Centro, no Município de Lauro Müller/SC",Lauro Müller,SC,26991.74,52924.99,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11526/lote/242435/apartamento-no-22-bloco-b-12-no-residencial-adair-francisco-thiesen-em-palhoca-sc,"Apartamento nº 22, bloco B-12, no Residencial Adair Francisco Thiesen, em Palhoça/SC",Palhoça,SC,114878.19,225251.37,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11635/lote/243089/apartamento-no-900-com-area-privativa-total-de-308-740m2-02-vagas-de-garagem-no-edificio-residencial-mario-quintana-em-balneario-camboriu-sc,"Apartamento nº 900 com área privativa total de 308,740m², 02 Vagas de Garagem, no Edifício Residencial Mário Quintana, em Balneário Camboriú/SC",Florianópolis,SC,3658471.3,5226387.58,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11513/lote/242413/apartamento-507-bloco-03-no-cond-residencial-spazio-jardim-do-sol-em-joinville-sc,"Apartamento 507, bloco 03, no Cond. Residencial Spazio Jardim do Sol, em Joinville/SC",Joinville,SC,180479.71,353881.8,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11509/lote/242409/apartamento-no-312-com-area-privativa-de-281-35m2-no-condominio-ingleses-holiday-center-em-florianopolis-sc,"Apartamento nº 312, com área privativa de 281,35m², no Condomínio Ingleses Holiday Center, em Florianópolis/SC",Florianópolis,SC,2330950.46,2913688.08,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11484/lote/242378/imovel-com-area-de-312-00m2-com-edificacao-contendo-cinco-kitnet-s-tipo-loft-em-blumenau-sc,"Imóvel com área de 312,00m², com Edificação contendo Cinco Kitnet’s, tipo loft, em Blumenau/SC",Florianópolis,SC,751760.49,1002347.33,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11484/lote/242379/terreno-com-area-de-340-63m2-bairro-velha-em-blumenau-sc,"Terreno com área de 340,63m², bairro Velha, em Blumenau/SC",Florianópolis,SC,264650.37,352867.17,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11524/lote/242430/imovel-com-area-de-345-14m2-no-lot-balneario-valverde-em-jaguaruna-sc,"Imóvel com área de 345,14m², no Lot. Balneário Valverde, em Jaguaruna/SC",Jaguaruna,SC,131555.01,257951.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11540/lote/242937/imovel-de-2-pavimentos-com-area-construida-de-aprox-272-00m2-bairro-jardim-bela-vista-em-camboriu-sc,"Imóvel de 2 pavimentos, com área construída de aprox. 272,00m², bairro Jardim Bela Vista, em Camboriú/SC",Camboriú,SC,1168240.84,1168240.84,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11631/lote/243084/terreno-no-18-com-area-de-301-40m2-no-lot-parque-residencial-guadalajara-no-municipio-de-camboriu-sc,"Terreno nº 18, com área de 301,40m², no Lot. Parque Residencial Guadalajara, no Município de Camboriú/SC",Balneário Camboriú,SC,140250.0,275000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11631/lote/243085/terreno-no-19-com-area-de-301-40m2-no-lot-parque-residencial-guadalajara-no-municipio-de-camboriu-sc,"Terreno nº 19, com área de 301,40m², no Lot. Parque Residencial Guadalajara, no Município de Camboriú/SC",Balneário Camboriú,SC,140250.0,275000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11563/lote/242966/apartamento-no-302-bloco-02-no-edificio-conjunto-residencial-morretes-i-em-itapema-sc,"Apartamento nº 302, bloco 02, no Edifício Conjunto Residencial Morretes I, em Itapema/SC",Itapema,SC,144670.36,283667.38,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11561/lote/242964/apartamento-n0-104-com-02-vagas-de-garagem-no-edificio-residencial-country-club-em-florianopolis-sc-2,"Apartamento n° 104, com 02 Vagas de Garagem, no Edifício Residencial Country Club, em Florianópolis/SC",Florianópolis,SC,1586916.91,2644861.53,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11549/lote/242950/terreno-rural-com-area-de-102-388-00m2-com-edificacao-em-ribeirao-do-tigre-no-municipio-de-vitor-meireles-sc,"Terreno rural com área de 102.388,00m², com Edificação, em Ribeirão do Tigre, no Município de Vitor Meireles/SC",Presidente Getúlio,SC,261020.06,348026.75,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11548/lote/242949/apartamento-no-1-705-no-edificio-republica-argentina-em-balneario-camboriu-sc,"Apartamento nº 1.705, no Edifício República Argentina, em Balneário Camboriú/SC",Balneário Camboriú,SC,612000.0,1200000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11589/lote/242992/imovel-de-2-pavimentos-com-330-00m2-de-area-de-terreno-padre-martinho-stein-no-municipio-de-timbo-sc,"Imóvel de 2 pavimentos, com 330,00m² de área de terreno, Padre Martinho Stein, no Município de Timbó/SC",Timbó,SC,284487.0,310000.0,91.77,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11547/lote/242948/imovel-com-area-de-435-00m2-bairro-mina-uniao-em-criciuma-sc,"Imóvel com área de 435,00m², bairro Mina União, em Criciúma/SC",Criciúma,SC,119553.79,234419.2,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11539/lote/242936/apartamento-no-103-bloco-01-no-condominio-residencial-biguacu-no-municipio-de-biguacu-sc,"Apartamento nº 103, bloco 01, no Condomínio Residencial Biguaçu, no Município de Biguaçu/SC",Biguaçu,SC,133525.71,261815.12,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11543/lote/242940/imovel-com-area-de-319-92m2-no-conj-hab-artur-mariano-em-sao-jose-sc,"Imóvel com área de 319,92m², no Conj. Hab. Artur Mariano, em São José/SC",Florianópolis,SC,257368.58,428947.64,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11542/lote/242939/apartamento-no-2-309-bloco-2-no-cond-merit-plaza-flat-residence-em-canasvieiras-no-municipio-de-florianopolis-sc,"Apartamento nº 2.309, bloco 2, no Cond. Merit Plaza Flat Residence, em Canasvieiras, no Município de Florianópolis/SC",Florianópolis,SC,338705.22,564508.7,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11534/lote/242931/conjunto-com-roupas-sapatos-e-moveis-para-loja-de-roupas-2,"Conjunto com Roupas, Sapatos e móveis para loja de roupas",Tubarão,SC,8741.4,17140.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11515/lote/242415/vaga-de-garagem-no-28-no-carina-residence-bairro-ipiranga-em-sao-jose-sc,"Vaga de garagem nº 28, no Carina Residence, bairro Ipiranga, em São José/SC",São José,SC,27540.0,54000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11573/lote/242976/terreno-com-area-de-197-355-00m2-em-espraiado-no-municipio-de-paulo-lopes-sc,"Terreno com área de 197.355,00m², em Espraiado, no Município de Paulo Lopes/SC",São José,SC,422085.04,827617.74,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11566/lote/242969/apartamento-no-802-com-vaga-de-garagem-no-ed-residencial-solar-vitoria-em-balneario-camboriu-sc,"Apartamento nº 802 com Vaga de Garagem, no Ed. Residencial Solar Vitória, em Balneário Camboriú/SC",São José,SC,941262.12,1845612.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11557/lote/242958/apartamento-no-403-bloco-a-29-no-residencial-compasso-do-sol-em-sao-jose-sc,"Apartamento nº 403, bloco A 29, no Residencial Compasso do Sol, em São José/SC",São José,SC,122776.49,240738.23,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11556/lote/242957/apartamento-no-02-no-edificio-bett-no-municipio-de-sao-joaquim-sc,"Apartamento nº 02, no Edifício Bett, no Município de São Joaquim/SC",São Joaquim,SC,211541.77,414787.8,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11552/lote/242953/terreno-com-area-de-3-201-25m2-com-area-murada-residencial-de-aprox-900-00m2-em-massaranduba-sc,"Terreno com área de 3.201,25m², com área murada residencial de aprox. 900,00m², em Massaranduba/SC",Guaramirim,SC,473598.03,928623.6,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11550/lote/242951/sala-comercial-no-403-no-cota-office-centro-no-municipio-de-florianopolis-sc,"Sala Comercial nº 403, no Cota Office Square, Centro, no Município de Florianópolis/SC",Florianópolis,SC,424140.5,565520.67,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11555/lote/242956/apartamento-no-203-no-edificio-residencial-piemonte-em-sao-jose-sc,"Apartamento nº 203, no Edifício Residencial Piemonte, em São José/SC",São José,SC,184177.01,361131.4,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11579/lote/242982/150-00m2-de-tabuas-de-eucaliptos-beneficiadas,"150,00m² de tábuas de eucaliptos beneficiadas",Içara,SC,3825.0,7500.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11633/lote/243087/apartamento-no-702-com-area-total-de-250-90m2-no-ed-golden-star-residence-em-balneario-camboriu-sc,"Apartamento nº 702, com área total de 250,90m², no Ed. Golden Star Residence, em Balneário Camboriú/SC",Balneário Camboriú,SC,1621062.54,3178554.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11574/lote/242977/terreno-com-area-de-330-00m2-com-edificacao-de-aprox-120-00m2-em-nova-brasilia-no-municipio-de-brusque-sc,"Fração de 11,11% de terreno com área de 330,00m², com Edificação, em Nova Brasília, no Município de Brusque/SC",Brusque,SC,36107.5,72215.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11541/lote/242938/imovel-de-2-pavimentos-com-area-construida-de-aprox-272-00m2-bairro-jardim-bela-vista-em-camboriu-sc-2,"Imóvel de 2 pavimentos, com área construída de aprox. 272,00m², bairro Jardim Bela Vista, em Camboriú/SC",Camboriú,SC,595802.82,1168240.84,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11587/lote/242990/direitos-sobre-apartamento-no-104-bloco-g-no-residencial-sao-joao-batista-em-sao-joao-batista-sc,"Direitos sobre Apartamento nº 104, bloco G, no Residencial São João Batista, em São João Batista/SC",Brusque,SC,72123.16,141417.97,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11678/lote/243148/terreno-com-area-de-434-985-10m2-bairro-nova-brasilia-em-brusque-sc,"Terreno com área de 434.985,10m², bairro Nova Brasília, em Brusque/SC",Florianópolis,SC,22550400.0,37584000.0,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11581/lote/242984/226-duzentas-e-vinte-e-seis-unidades-de-camisetas-em-malha-algodao-fio-penteado-30-1,"226 (duzentas e vinte e seis) unidades de camisetas em malha algodão, fio penteado 30/1",Içara,SC,5751.47,11277.4,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11568/lote/242971/terreno-com-area-de-41-418-07m2-edificado-com-galpao-industrial-no-parque-industrial-bandeirantes-distrito-de-nova-veneza-em-sumare-sp-5,"Terreno com área de 41.418,07m², edificado com Galpão Industrial, no Parque Industrial Bandeirantes, distrito de Nova Veneza, em Sumaré/SP",Jaraguá do Sul,SC,16885549.05,33771098.12,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243036/loja-n0-10-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 10, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,28427.71,55740.61,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243037/loja-n0-17-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 17, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,19900.57,39020.73,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243038/loja-n0-18-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 18, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,19465.39,38167.44,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243039/loja-n0-21-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 21, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,19465.39,38167.44,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243040/loja-n0-22-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 22, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,19465.39,38167.44,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11611/lote/243041/loja-n0-23-no-edificio-center-termas-situada-em-termas-do-gravatal-no-municipio-de-gravatal-sc,"Loja n° 23, no Edifício Center Termas, situada em Termas do Gravatal, no Município de Gravatal/SC",Tubarão,SC,23546.65,46169.92,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11626/lote/243079/imovel-com-area-de-1-104-00m2-com-edificacao-residencial-de-aprox-340-37m2-no-bairro-bela-alianca-em-rio-do-sul-sc,"Imóvel com área de 1.104,00m², com edificação residencial de aprox. 340,37m², no bairro Bela Aliança, em Rio do Sul/SC",Extrajudicial,,398000.0,398000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11600/lote/243025/vaga-de-garagem-descoberta-n0-46-no-centro-empresarial-professor-silvio-coelho-dos-santos-em-florianopolis-sc,"Vaga de Garagem descoberta n° 46, no Centro Empresarial Professor Sílvio Coelho dos Santos, em Florianópolis/SC",Florianópolis,SC,29658.67,49431.13,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11593/lote/243013/apartamento-no-303-com-vaga-de-garagem-no-84-85-no-edificio-porto-dos-corais-em-florianopolis-sc,"Apartamento nº 303, com vaga de garagem nº 84/85, no Edifício Porto dos Corais, em Florianópolis/SC",Florianópolis,SC,563364.98,938941.64,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11619/lote/243070/apartamento-no-32-bloco-09-no-residencial-minha-casa-minha-vida-em-brusque-sc,"Apartamento nº 32, bloco 09, no Residencial Minha Casa Minha Vida, em Brusque/SC",Brusque,SC,127500.0,170000.0,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11646/lote/243102/loja-comercial-no-02-com-area-real-privativa-de-80-30m2-no-centro-comercial-karoliny-center-em-palhoca-sc-3,"Loja Comercial nº 02, com área real privativa de 80,30m², no Centro Comercial Karoliny Center, em Palhoça/SC",Palhoça,SC,221716.02,434737.3,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11487/lote/242383/imovel-de-alto-padrao-com-area-total-unificada-de-1-667-80m2-em-frente-a-praca-do-congresso-em-criciuma-sc,"Imóveis com área total somada de 1.667,80m², em frente à Praça do Congresso, no Centro de Criciúma/SC",Criciúma,SC,25000000.0,25000000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11624/lote/243077/vaga-de-garagem-no-55-bloco-c-no-residencial-orlando-sylvio-damiani-em-florianopolis-sc,"Vaga de Garagem nº 55, bloco C, no Residencial Orlando Sylvio Damiani, em Florianópolis/SC",Florianópolis,SC,23825.01,46715.71,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11598/lote/243021/apartamento-no-23-bloco-13-no-res-marcolino-martinho-felippe-em-rio-do-sul-sc,"Apartamento nº 23, bloco 13, no Res. Marcolino Martinho Felippe, em Rio do Sul/SC",Rio do Sul,SC,49705.22,97461.23,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11598/lote/243022/parte-de-5-5-hectares-sobre-terreno-rurral-com-area-de-222-240-00m2-na-localidade-de-thieme-em-presidente-nereu-sc,"Parte de 5,5 hectares sobre terreno rurral com área de 222.240,00m², na Localidade de Thieme, em Presidente Nereu/SC",Rio do Sul,SC,37355.4,73245.89,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11598/lote/243023/terreno-rural-com-area-de-834-396-00m2-situado-em-toca-grande-no-municipio-de-rio-do-oeste-sc,"Terreno rural com área de 834.396,00m², situado em Toca Grande, no Município de Rio do Oeste/SC",Rio do Sul,SC,439049.31,860881.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11613/lote/243045/sala-comercial-com-area-util-e-locavel-de-271-44m2-no-edificio-irmaos-santos-companhia-em-florianopolis-sc,"Sala comercial com área útil e locável de 271,44m², no Edifício Irmãos Santos & Companhia, em Florianópolis/SC",Florianópolis,SC,167835.8,279726.34,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11640/lote/243095/apartamento-no-43-bloco-b-no-residencial-augusto-fenski-em-rio-do-sul-sc,"Apartamento nº 43, bloco B, no Residencial Augusto Fenski, em Rio do Sul/SC",Rio do Sul,SC,68026.63,133385.55,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11621/lote/243072/apartamento-no-901-no-edificio-bahia-no-municipio-de-florianopolis-sc,"Apartamento nº 901, no Edifício Bahia, no Município de Florianópolis/SC",Florianópolis,SC,118413.75,197356.25,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11605/lote/243030/apartamento-no-311-bloco-3a-no-condominio-residencial-marlene-moreira-pierri-em-palhoca-sc,"Apartamento nº 311, bloco 3A, no Condomínio Residencial Marlene Moreira Pierri, em Palhoça/SC",Palhoça,SC,74593.69,124322.82,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11675/lote/243144/imovel-com-area-de-656-40m2-no-lot-panorama-no-municipio-de-timbo-sc,"Imóvel com área de 656,40m², no Lot. Panorama, no Município de Timbó/SC",Timbó,SC,178500.0,350000.0,51.0,False
